neta	昔、家出したときに知らない山道についたんだけど、晴天の15時なのに山道の入り口から洞窟みたいな暗黒になってて先が全く見えなかった。ここ入っちゃいけないって本能的に感じて、怖くなって引き返した。山なんて何度も通ったことあるけどあれは一度きり。何だったんだろう。
other	山の牧場　思い出した　怖い…
neta	じいちゃんから聞いた話。 じいちゃんは子供の頃 山のふもとに住んでいて じいちゃんの父親がたまに山の中にある炭焼き小屋に薪を焼きに行っていたらしい。 焼いている間に空を見上げると昼間から沢山の小さな火の玉が飛んでいたり 大きな火の玉が飛んでいたりしたようで 山に絶対入ってはいけないと 常に言っていたそうです。 私は 中学生の時 じいちゃんからその話を聞いたのですがその火の玉ってUFOじゃない？って思いましたが何だったのかは不明です。
other	某宗教系の犯罪もそうでしたね。
neta	ガチの登山家さん達のドキュメンタリー観たけど、登山家の女性が凍傷で指をかなりの数無くしてた…でも、その方がロッククライミングしやすいんですよー！って言ってて、同じく登山家の旦那さんが羨ましくて僕なんか本気で切っちゃおうかと思うよ！って返してて凄かった…。まだまだ登る気満々だった。
other	リアルで白骨死体を見つけたことがある 中年の女性だったらしい
neta	高野山の竜神スカイラインの道路脇で 電話するために車止めたら 近くにスズメバチの巣があったのか フロントガラスにバンバン攻撃しかけてきて わー…こんな間近で観察できるなんてと 暫く眺めていたけど、結構怖いことだと思う。 毒液？なのか　ガラスに液体とかめっちゃかかってたし 車には私しかいなかったんで、私の方ばかり蜂がアタックしてくるんだよね。 生身なら死んでいたよ
other	九州の田舎だけど野焼きしてる人、普通にいる 土地柄によってはまだあると思う
neta	じいちゃんのふりしてあなたを連れて行きたかったのかもね それが何かは知らないけど 最初の行き止まりは別の誰かに守られてたんじゃないかな じいちゃんも結局あなたのために先に行ったんじゃないの？ 本当だったら凄く愛されてると思うよ 大切に生きてね
other	ぎゃー！おじいちゃんの形と声に化けた死者の使いじゃん！怖い！
neta	行方知らずのままなら真偽の確かめようがないし、生きて戻ってくれば当たったことになる。 「まだ生きてる」と言っておけば、最悪の事態になったとしても「あの時はまだ生きていた」とかなんとか言い逃れできるし、適当だよね。ほんと、居場所見つけてみろよと思う。
other	このスレこの時間に見てたらトイレ行けなくなった
neta	車にナビがついてない頃、転勤先でドライブに 行った。 地図には詳しい道は載ってないし 道は狭い、対向車も後続車も来ない 人家もない。 携帯も圏外だった。 もし、こんなところで事故や事件に 遭っても誰も助けに来てくれないかもと 不安になった。 転勤先の人ともまだ親しくしてないし 出社しなくても 『転勤がイヤだったのかな』で 片付けられるのかなとか。
